routing,office_code,fbr,record_type,change_date,new_routing,name,address,city,state,zip,zip_ext,area_code,prefix,suffix,status_code,master_state
021502804,O,021001208,1,111411,000000000,SCOTIABANK DE PUERTO RICO,273 PONCE DE LEON AVE,HATO REY,PR,00918,0000,787,766,7992,1,
021502914,O,021001208,2,031912,221571415,ORIENTAL BANK AND TRUST,"997 SAN ROBERTO ST, 5TH FLOOR",SAN JUAN,PR,00926,0000,787,771,6800,1,
021502930,O,021001208,2,031912,221571415,ORIENTAL BANK AND TRUST,"997 SAN ROBERTO ST, 5TH FLOOR",SAN JUAN,PR,00926,0000,787,771,6800,1,
021502943,O,021001208,2,031912,221571415,ORIENTAL BANK AND TRUST,"997 SAN ROBERTO ST, 5TH FLOOR",SAN JUAN,PR,00926,0000,787,771,6800,1,
021582662,O,021001208,1,031710,000000000,COOPERATIVA A/C CAGUAS,ESQ. LOPE FLORES,CAGUAS,PR,00725,0000,787,746,9595,1,
021582688,O,021001208,1,031611,000000000,BORINQUEN SUR FEDERAL CREDIT UNION,BO TALLABOA TERRENOS CORCO,PENUELAS,PR,00624,0000,787,836,1357,1,
021582691,O,021001208,1,032709,000000000,COOP DE AHORRA Y CREDITO AIBONITENA,APARTADO 422,AIBONITO,PR,00705,0000,787,735,4131,1,
021582701,O,021001208,1,041114,000000000,COOP. A/C SAULO D. RODRIGUEZ,54 SAN JOSE STREET,GURABO,PR,00778,0000,787,737,3501,1,
021582714,O,021001208,1,032202,000000000,COOPERATIVA A/C LA COMERIENA,CALLE GEORGETTI NUM. 64,COMERIO,PR,00782,0000,787,875,2540,1,
021582727,O,021001208,1,081501,000000000,COOP.SAGRADA FAMILIA SANTA JUANITA,CALLE BOU 38,COROZAL,PR,00783,0000,787,859,2650,1,
021582730,O,021001208,1,032002,000000000,COOP. DE A/C CIDRENA,PO BOX 1490,CIDRA,PR,00739,1490,787,739,7700,1,
021582743,O,021001208,1,031909,000000000,COOP. A/C SAN JOSE,106 SUR CALLE DEGETAU,AIBONITO,PR,00705,0000,787,735,7474,1,
021582756,O,021001208,1,032013,000000000,COOPERATIVA A/C AGUAS BUENAS,PO BOX 5,AGUAS BUENAS,PR,00703,0000,787,732,4036,1,
021582769,O,021001208,1,031902,000000000,COOP A/C LA SAGRADA FAMILIA,CALLE BOU 38,COROZAL,PR,00783,0000,787,859,2650,1,
021582785,O,021001208,1,071706,000000000,COOPERATIVA A/C DE ISABELA,PO BOX 552,ISABELA,PR,00662,0000,787,872,2265,1,
021582798,O,021001208,1,081001,000000000,COOPERATIVA A/C SAN RAFAEL,P.O. BOX 960,QUEBRADILLAS,PR,00678,0000,787,895,2050,1,
021582808,O,021001208,1,080609,000000000,COOP. DE A/C FAMILIAR PROGRESISTA,AVE DE DIEGO #479,PUERTO NUEVO,PR,00920,0000,787,783,8760,1,
021582824,O,021001208,1,031010,000000000,COOP. DE A/C MOROVENA,AVE BUENA VISTA,MOROVIS,PR,00687,0000,787,862,7440,1,
021582837,O,021001208,1,042007,000000000,COOPERATIVA DE A Y C DE LA AAA,AVE BARBOSA 604,HATO REY,PR,00918,0000,787,751,5305,1,
021582853,O,021001208,1,053003,000000000,COOP DE AHORRO Y CREDITO LAS PIEDRAS,BO MONTONGS I,LAS PIEDRAS,PR,00771,0000,787,733,2821,1,
021582866,O,021001208,1,051508,000000000,COOP. A/C SAN MIGUEL,GEORGETTI STREET #77,NARANJITO,PR,00719,0000,787,869,2180,1,
021582879,O,021001208,1,091515,000000000,COOP A/C CACSI SANTA ISABEL,4 CALLE CELIS AGUILERA,SANTA ISABEL,PR,00757,0000,787,845,0005,1,
021582905,O,021001208,1,071715,000000000,MEDICOOP,"BORI STREET 1512, BELISA",SAN JUAN,PR,00926,0000,787,763,8611,1,
021582918,O,021001208,1,020601,000000000,COOP. DE A/C DE GUAYNABO,66 CARAZO ST.,GUAYNABO,PR,00969,0000,787,720,6852,1,
021582921,O,021001208,1,031610,000000000,COOPERATIVA A/C ELECTRO-COOP.,SUITE 307,SAN JUAN,PR,00907,0000,787,725,3333,1,
021582934,O,021001208,1,081899,000000000,COOPERATIVA A/C AGUADILLA,P.O. BOX 541,"AGUADILLA,",PR,00605,0000,787,891,1755,1,
021582947,O,021001208,1,031909,000000000,COOP A/C CRISTOBAL RODRIGUEZ HIDALGO,CARR. 150 KM 20.5,COAMO,PR,00769,0000,787,825,1496,1,
021582950,O,021001208,1,011701,000000000,COOP. AHORRO Y CREDITO DE FLORIDA,5 TEODORO MORALES ST.,FLORIDA,PR,00650,0000,787,822,2630,1,
021582963,O,021001208,1,030698,000000000,COOPERATIVA AHORRO Y CRED CUPEY ALTO,R.R.6 BOX 11100,SAN JUAN,PR,00926,0000,787,760,2260,1,
021582976,O,021001208,1,042007,000000000,COOP DE AHORRO Y CREDITO DE AGUADA,BO ASOMANTE,AGUADA,PR,00602,0000,787,868,2115,1,
021582989,O,021001208,1,052797,000000000,COOPERATIVA DE A/C CIALES,P.O. BOX 1438,CIALES,PR,00638,0000,787,871,1800,1,
021583001,O,021001208,1,030399,000000000,MERCI COOP DE PUERTO RICO,PO BOX 1294,SAN LORENZO,PR,00754,0000,787,736,4553,1,
021583027,O,021001208,1,032409,000000000,COOP AHORRO Y CREDITO VEGA ALTA,#61 CALLE GEORGETTI,VEGA ALTA,PR,00692,0000,787,883,4360,1,
021583030,O,021001208,1,041504,000000000,COOPERATIVA DE A/C JESUS OBRERO,CARRELERA #1 KM 23.6,"BARRIO RIO, GUAYNABO",PR,00971,0000,787,720,6209,1,
021583043,O,021001208,1,051308,000000000,COOP. A/C TRIB GEN DE JUSTICIA,P.O. BOX 190887,SAN JUAN,PR,00919,0887,787,766,1400,1,
021583056,O,021001208,1,060508,000000000,COOP DE A/C CIALES,P.O. BOX 1438,CIALES,PR,00638,0000,787,871,1800,1,
021583069,O,021001208,1,082898,000000000,COOPERATIVA DE A/C CIVICO PONCENA,APARTADO 186 ATOCHA STATION,PONCE,PR,00733,0000,787,843,6485,1,
021583098,O,021001208,1,012706,000000000,COOP. AHORRO Y CREDITO ADJUNTAS,8 PRIMO DELAGO STREET,ADJUNTAS,PR,00601,0000,787,829,3290,1,
021583108,O,021001208,1,040413,000000000,COOP A/C NUESTRA SRA DELA CANDELARIA,CARR.6685 CRUCE CARR.2,MANATI,PR,00674,0000,787,854,1620,1,
021583111,O,021001208,1,041504,000000000,COOP A/C SAN BLAS ILLESCAS,60 JOSE I. QUINTON STREET,COAMO,PR,00769,0000,787,825,1175,1,
021583137,O,021001208,1,012398,000000000,COOP. A/C DE ANASCO,P.O. BOX 489,"ANASCO,",PR,00610,0000,787,826,2655,1,
021583140,O,021001208,1,041207,000000000,COOP DE AHORRO Y CREDITO NAGUABENA,B1 CALLE 3,NAGUABO,PR,00718,0000,787,874,2185,1,
021583153,O,021001208,1,033109,000000000,COOP. DE A/C HORMIGUEROS,MATEO FAJARDO #11,HORMIGUEROS,PR,00660,0000,787,849,2240,1,
021583179,O,021001208,1,041607,000000000,COOP. A/C HOGAR CRISTIANO DE CIALES,P.O. BOX 1438,CIALES,PR,00638,0000,787,871,1800,1,
021583195,O,021001208,1,032614,000000000,COOP. DE A/C ABRAHAM ROSA,SECTOR MACUN,TOA BAJA,PR,00949,0000,787,622,3055,1,
021583218,O,021001208,1,040208,000000000,COOPERATIVA A/C LARES REGION CENTRAL,ROOM 3.B,LANES,PR,00669,0000,809,897,2740,1,
021583247,O,021001208,1,012401,000000000,COOPERATIVA DE A/C SABANENA,AVE. QUILICHINI #22,SABANA GRANDE,PR,00637,0000,809,873,5300,1,
021583276,O,021001208,1,090399,000000000,COOPERATIVA DE A/C CARIBE COOP,P.O. BOX 560464,GUAYANILLA,PR,00656,0464,787,835,2480,1,
021583292,O,021001208,1,051508,000000000,COOP A/C EMPL DEP EDUCACION,CAPARRA HEIGHTS STATION,SAN JUAN,PR,00922,0000,787,753,8952,1,
021583302,O,021001208,1,041608,000000000,COOP.A/C DE LA CASA DEL TRABAJADOR,EDIF. PRUDENCIO RIVERA MARTINEZ,SAN JUAN,PR,00918,0000,787,765,5925,1,
021583328,O,021001208,1,041007,000000000,COOPERATIVA A/C CAPARRA,SUITE F-16,GUAYNABO,PR,00968,2601,787,792,1302,1,
021583331,O,021001208,1,051208,000000000,"COOP A/C ELI LILLY AND CO, INC.",CARR PR#3 SUITE 204,CAROLINA,PR,00985,0000,787,701,5553,1,
021583344,O,021001208,1,072309,000000000,COOP. A/C PUEBLOCOOP,600 CALLE B,CAROLINA,PR,00982,3774,787,769,0206,1,
021583357,O,021001208,1,050313,000000000,COOP. FED. DE EMPLEADOS TELEFONICOS,PO BOX 12011,SAN JUAN,PR,00920,0000,787,749,0500,1,
021583360,O,021001208,1,100599,000000000,COOPERATIVA DE A/C MAYAGUEZ,CALLE DR BASORA #52,MAYAGUEZ,PR,00680,0000,787,832,6555,1,
021583373,O,021001208,1,060308,000000000,COOP. A/C BO. QUEBRADA,CARR 129 KM 18.5,BO QUEBRADA CAMUY,PR,00627,0000,787,898,7979,1,
021583386,O,021001208,1,050605,000000000,COOP DE A/C DE QUEBRADILLAS,CALLE RAFOLS ESQ. DEL CARMEN,QUEBRADILLAS,PR,00678,1561,787,895,3000,1,
021583412,O,021001208,1,032911,000000000,COOP A/C OFICIALES DE CUSTODIA DE PR,1100 CALLE 54 SE,"SAN JUAN,",PR,00921,2731,787,751,7480,1,
021583483,O,021001208,1,031210,000000000,COOPERATIVA ASOCIACIONE PARROQUIALES,PO BOX 1553,VILLALBA,PR,00766,0000,787,847,2660,1,
021583506,O,021001208,1,091597,000000000,COOPERATIVA A/C GERENCIALES AEE,SAN ALBERTO 504,SANTURCE,PR,00907,0000,787,722,0303,1,
021583535,O,021001208,1,032602,000000000,COOPERATIVA DE AHORRO Y CREDITO SALI,P O BOX 1169,SALINAS,PR,00751,0000,787,824,2290,1,
021583551,O,021001208,1,072613,000000000,COOP. A/C LA REGLA DE ORO,BUENA VISTA,BAYAMON,PR,00956,0000,787,799,3612,1,
021583577,O,021001208,1,020117,000000000,COOPERATIVA A/C DE RINCON,CALLE CAMBIJA 5,RINCON,PR,00677,0000,787,823,2735,1,
021583593,O,021001208,1,012914,000000000,COOPERATIVA DE AHORRO Y CREDITOVILLA,P. O. BOX 1554,VILLALBA,PR,00766,0000,787,847,5640,1,
021583603,O,021001208,1,042709,000000000,COOP. A/C DE LA ASSN. DE MAESTROS PR,ESQ BETANCES,SAN JUAN,PR,00918,0000,787,754,7895,1,
021583645,O,021001208,1,042298,000000000,COOP. DE A/C COMUNAL DE DORADO,APARTADO 643,DORADO,PR,00646,0000,787,796,1023,1,
021583658,O,021001208,1,041406,000000000,COOP A/C EMP. AUTO ENERGIA ELECTRICA,"PONCE DE LEON AVE, 1060 STOP 16 1/2",SAN JUAN,PR,00908,0000,787,725,8811,1,
021583726,O,021001208,1,051208,000000000,COOP. DE A/C EMP. DEL CENTRO MEDICO,P O BOX 2129,SAN JUAN,PR,00922,2129,787,282,7996,1,
021583771,O,021001208,1,041608,000000000,UNIVERSAL COOP FCU,14 PIMENTEL ST.,RIO GRANDE,PR,00745,0000,787,887,2195,1,
021584149,O,021001208,1,032212,000000000,COOP A/C FED MAESTROS PR,URB EXT CARIBE 4C,SAN JUAN,PR,00927,0000,787,620,2667,1,
021584165,O,021001208,1,041113,000000000,COOP EMPLEADOS AGENCIAS AGRICOLAS PR,BO. CUPEY,SAN JUAN,PR,00726,0000,787,764,6955,1,
021584178,O,021001208,1,031910,000000000,COOP DE A/C DE LA UNIVERSDAD DE PR,PO BOX 22325 UPR STATION,SAN JUAN,PR,00931,2325,787,250,7401,1,
021584181,O,021001208,1,052708,000000000,COOP A/C EMP MUN GUAYNABO,"CARAZO #94, ESQ BARBOSA",GUAYNABO,PR,00969,0000,787,790,8606,1,
021584217,O,021001208,1,041505,000000000,COOPERATIVA DE A/C LOS HERMANOS,P.O. BOX 21410,SAN JUAN,PR,00928,1410,787,764,5454,1,
021584275,O,021001208,1,042209,000000000,COOPERATIVA DE A/C UTI DE PR,1550 PONCE DE LEON,SAN JUAN,PR,00924,0000,787,759,6928,1,
021584291,O,021001208,1,040209,000000000,COOP. A/C DEPT. AGRICULTURA PR,AVENIDA FRDZ. JUNCOS,SANTURCE,PR,00908,3583,787,723,1513,1,
021584314,O,021001208,1,032013,000000000,COOP MIEMBROS UNION DE TRONQUISTAS,357  DEL PARQUE,SAN JUAN,PR,00912,0000,787,723,0996,1,
021584330,O,021001208,1,032409,000000000,GLAMOUR COMMUNITY FCU,BARRIO CACAO SECTOR LA ROMANA,QUEBRADILLAS,PR,00678,0000,787,895,3586,1,
021584385,O,021001208,1,071107,000000000,COOP. A/C EMP DEPT HACIENDA,P.O. BOX 9024140,SAN JUAN,PR,00902,0000,787,722,3601,1,
021584424,O,021001208,1,120512,000000000,COOPERATIVE A/C EMPLS. SUBSIDIARIAS,CALL BOX 31000,SAN ANTONIO,PR,00690,0000,787,819,5308,1,
021584479,O,021001208,1,021717,000000000,V.A.P.R FEDERAL CREDIT UNION,PO BOX 33017,SAN JUAN,PR,00933,0017,787,764,3729,1,
021584495,O,021001208,1,042209,000000000,COOP A/C CENTRA GUB MINILLAS,ROBERTO SANCHEZ VILELLA,SAN JUAN,PR,00940,0000,787,727,7915,1,
021584592,O,021001208,1,081512,000000000,COOP. EMPLEADOS DE CERVECERA DE PR,# 100,MAYAGUEZ,PR,00680,0000,787,834,1000,1,
021584631,O,021001208,1,082416,000000000,COOPERATIVA DE A/C EMP GRUPO HIMA,PO BOX 5459,CAGUAS,PR,00725,0000,787,653,3780,1,
021584644,O,021001208,1,022916,000000000,COOPERATIVA DE AHORRO Y CREDITO SOL,#53 EDIF. CARIBE 14TH PL.,SAN JUAN,PR,00901,0000,787,638,9111,1,
021584657,O,021001208,1,082416,000000000,COOPERATIVA A/C RICO DAIRY,P.O. BOX 363207,SAN JUAN,PR,00936,3207,787,470,6402,1,
021584660,O,021001208,1,102416,000000000,COOPERATIVA DE AHORRO Y CREDITO TUCO,209 ROBERTO H TODD AVE,SAN JUAN,PR,00907,0000,787,288,2668,1,
021606056,O,021001208,1,052094,000000000,THE BANK OF NOVA SCOTIA,PO BOX 366262,HATO REY,PR,00936,0000,809,766,7992,1,
021606069,O,021001208,1,052094,000000000,THE BANK OF NOVA SCOTIA,PO BOX 366262,HATO REY,PR,00936,0000,809,766,7992,1,
021606111,O,021001208,1,041894,000000000,THE BANK OF NOVA SCOTIA,273 PONCE DE LEON AVE,HATO REY,PR,00918,0000,809,766,7992,1,
021606218,O,021001208,1,060508,000000000,SCOTIABANK,P O BOX 420,ST. THOMAS,VI,00804,0000,340,774,0037,1,
021606580,O,021001208,1,051508,000000000,BANCO POPULAR DE PR,BUSINESS BANKING DIVISION 709,SAN JUAN,PR,00926,0000,787,751,9800,1,
021606674,O,021001208,1,040902,000000000,BANCO POPULAR DE PR,CARR. 176 KM 1.3,SAN JUAN,PR,00926,0000,787,751,9800,1,
021606690,O,081000045,2,071017,286371663,"UNITED FIDELITY BANK, FSB",P O BOX 1347,EVANSVILLE,IN,47706,0000,340,773,8500,1,
021606742,O,021001208,1,032111,000000000,MERCHANTS COMMERCIAL BANK,4608 TUTU PARK MALL,ST THOMAS,VI,00802,1735,340,779,2265,1,
021683781,O,021001208,1,032613,000000000,CHRISTIANSTED FEDERAL CR UNION,P.O. BOX 490,CHRISTIANSTED,VI,00821,0000,340,773,5444,1,
021683794,O,021001208,1,050613,000000000,FREDERIKSTED FCU,FREDERIKSTED,ST CROIX,VI,00841,0000,340,772,2455,1,
021684133,O,021001208,1,091708,000000000,MID-ISLAND FEDERAL CREDIT UNION,#49 CASTLE COAKLEY,CHRISTIANSTED,VI,00820,0000,340,778,6297,1,
021901748,O,021001208,1,072505,000000000,"BANK OF AMERICA, N.A.",VA2-430-01-01,RICHMOND,VA,23261,7025,800,446,0135,1,
021902352,O,021001208,1,111715,000000000,BANK OF NEW YORK MELLON,500 ROSS ST.,PITTSBURGH,PA,15262,0001,412,236,3338,1,
021902475,O,021001208,1,072916,000000000,ORANGE BANK & TRUST COMPANY,P.O. BOX 790,"MIDDLETOWN,",NY,10940,0000,845,341,5103,1,
021905977,O,021001208,1,051916,000000000,KEY BANK,NY-31-17-0119,ALBANY,NY,12211,0000,800,539,2968,1,
021906471,O,021001208,1,051106,000000000,M & T BANK,2ND FLOOR,AMHERST,NY,14228,0000,800,724,2240,1,
021906808,O,021001208,1,032911,000000000,PUTNAM COUNTY NATIONAL BANK,43 GLENEIDA AVE.,CARMEL,NY,10512,0000,845,225,3688,1,
021906934,O,021001208,1,051916,000000000,KEY BANK,NY-31-17-0119,ALBANY,NY,12211,0000,800,539,2968,1,
021907315,O,021001208,1,071715,000000000,STERLING NATIONAL BANK,400 RELLA BLVD,MONTEBELLO,NY,10901,0000,845,369,8040,1,
021907577,O,021001208,1,051106,000000000,M & T BANK,2ND FLOOR,AMHERST,NY,14228,0000,800,724,2240,1,
021907975,O,021001208,1,032911,000000000,BANK OF MILLBROOK,3263 FRANKLIN AVENUE,MILLBROOK,NY,12545,0000,845,677,5321,1,
021908275,O,021001208,1,032614,000000000,BANK OF MILLBROOK,PO BOX AF,MILLBROOK,NY,12545,0000,845,677,5321,1,
021908288,O,021001208,1,111715,000000000,BANK OF NEW YORK MELLON,500 ROSS ST.,PITTSBURG,PA,15262,0001,412,236,3338,1,
021909300,O,021001208,1,120715,000000000,STERLING NATIONAL BANK,400 RELLA BOULEVARD,MONTEBELLO,NY,10901,0000,845,369,8040,1,
021909342,O,021001208,1,062813,000000000,JEFF BANK,4866 STATE ROUTE 52,JEFFERSONVILLE,NY,12748,0000,845,482,4000,1,
021910836,O,021001208,1,050908,000000000,MAHOPAC NATIONAL BANK,630 ROUTE 6,MAHOPAC,NY,10541,0000,914,628,3421,1,
021911343,O,011000015,2,120814,011102612,SALISBURY BANK & TRUST CO,100 MAIN STREET,CANAAN,CT,06018,0000,860,435,9801,1,
021911369,O,021001208,1,040612,000000000,COUNTRY BANK,9TH FLOOR,NEW YORK,NY,10017,0000,212,818,9090,1,
021911398,O,021001208,1,010214,000000000,MAHOPAC  BANK,P O BOX 460,ITHACA,NY,14851,0000,607,273,3210,1,
021912410,O,021001208,1,071715,000000000,STERLING NATIONAL BANK,400 RELLA BLVD,MONTEBELLO,NY,10901,0000,845,369,8040,1,
021912915,O,021001208,1,092809,000000000,"TD  BANK USA, N.A.",BATES MILL #3 4TH FLOOR,LEWISTON,ME,04240,0000,800,281,0025,1,
021912928,O,021001208,1,111414,000000000,CATSKILL HUDSON BANK,SUITE 3,MONTICELLO,NY,12701,0000,845,334,0088,1,
021913639,O,021001208,1,082014,000000000,"GREATER HUDSON BANK, N.A.",715 E ROUTE 304,BARDONA,NY,10954,0000,845,215,1001,1,
021913642,O,021001208,1,061515,000000000,PCSB COMMERCIAL BANK,2477 ROUTE 6,BREWSTER,NY,10509,0417,845,278,8992,1,
021913655,O,021001208,1,071715,000000000,STERLING NATIONAL BANK,400 RELLA BLVD,MONTEBELLO,NY,10901,0000,845,369,8040,1,
021913862,O,021001208,1,062904,000000000,EMPIRE STATE BANK,68 NORTH PLANK ROAD,NEWBURGH,NY,12550,0000,845,451,7810,1,
021914078,O,021001208,1,032312,000000000,CUSTOMERS BANK,99 BRIDGE STREET,PHOENIXVILLE,PA,19460,0000,484,359,7132,1,
021914544,O,021001208,1,121715,000000000,THE WESTCHESTER BANK,12 WATER STREET,WHITE PLAINS,NY,10601,0000,914,337,1900,1,
021973019,O,021001208,1,020110,000000000,WEBSTER BANK,436 SLATER ROAD,NEW BRITAIN,CT,06053,0000,860,612,6522,1,
021983258,O,021001208,1,032114,000000000,O&R UTILITIES EMPLOYEES FCU,P. O. BOX 470,MONROE,NY,10949,0000,845,774,0831,1,
021984532,O,021001208,1,103114,000000000,PREPAID HVFCU,159 BARNEGAT ROAD,POUGHKEEPSIE,NY,12601,0000,800,468,3011,1,
022000020,O,021001208,1,031209,000000000,"HSBC BANK USA, N.A",EAST PLAZA,BUFFALO,NY,14203,0000,877,472,2249,1,
022000046,O,021001208,1,101910,000000000,M & T BANK,2ND FLOOR,AMHERST,NY,14228,0000,800,724,2240,1,
022000127,O,021001208,1,101310,000000000,"BANK OF AMERICA, N.A.",8001 VILLA PARK DRIVE,HENRICO,VA,23228,0000,800,446,0135,1,
022000839,O,021001208,1,051916,000000000,KEY BANK,NY-31-17-0119,ALBANY,NY,12211,0000,800,304,9856,1,
022000842,O,021001208,1,082416,000000000,JPMORGAN CHASE,10430 HIGHLAND MANOR DRIVE,TAMPA,FL,33610,0000,813,432,3800,1,
022000868,O,021001208,1,012813,000000000,CITIBANK NA,ONE PENN'S WAY,NEW CASTLE,DE,19720,0000,302,323,4260,1,
022072692,O,021001208,1,101116,000000000,KEYBANK NATIONAL ASSOCIATION,NY-31-17-0119,ALBANY,NY,12211,0000,800,539,2968,1,
022083649,O,021001208,1,032113,000000000,KALEIDA HEALTH FCU,ATTN: CREDIT UNION,BUFFALO,NY,14203,0000,716,859,5960,1,
022083665,O,021001208,1,031212,000000000,BUFFALO COOP FCU,816 ELMWOOD AVENUE,BUFFALO,NY,14222,0000,716,881,3767,1,
022083694,O,021001208,1,070607,000000000,TOWN OF CHEEKTOWAGA FCU,3251 BROADWAY,CHEEKTOWAGA,NY,14227,0000,716,686,3497,1,
022083830,O,021001208,1,030215,000000000,KALEIDA HEALTH FCU,ATTN: CREDIT UNION,BUFFALO,NY,14203,0000,716,859,5960,1,
022300160,O,021001208,1,072505,000000000,"BANK OF AMERICA, N.A.",VA2-430-01-01,RICHMOND,VA,23261,7025,800,446,0135,1,
022300173,O,021001208,1,082416,000000000,JPMORGAN CHASE,3RD FLOOR,TAMPA,FL,33610,0000,813,432,3700,1,
022300186,O,021001208,1,031209,000000000,"HSBC BANK, USA",P.O. BOX 643,BUFFALO,NY,14240,0000,877,472,2249,1,
022302689,O,021001208,1,041014,000000000,"COMMUNITY BANK, N.A.",1 TALLMAN RD,CANTON,NY,13617,0000,315,379,4545,1,
022302786,O,021001208,1,081999,000000000,STEUBEN TR CO,ONE STEUBEN SQUARE,HORNELL,NY,14843,1699,607,324,9568,1,
022302935,O,021001208,1,040314,000000000,FIVE STAR BANK,P O BOX 227,WARSAW,NY,14569,0000,585,786,1182,1,
022303659,O,021001208,1,031710,000000000,CANANDAIGUA NAT'L BANK & TR. CO.,72 SOUTH MAIN STREET,CANANDAIGUA,NY,14424,0341,585,393,6136,1,
022304030,O,021001208,1,051613,000000000,FIVE STAR BANK,P O BOX 227,WARSAW,NY,14569,0000,585,786,1182,1,
022304616,O,021001208,1,072915,000000000,THE LYONS NATIONAL BANK,35 WILLIAM ST.,LYONS,NY,14489,0000,315,946,4871,1,
022305770,O,021001208,1,031810,000000000,BANK OF AKRON,PO BOX 420,AKRON,NY,14001,0420,716,542,5402,1,
022306258,O,021001208,1,040314,000000000,FIVE STAR BANK,220 LIBERTY STREET,WARSAW,NY,14569,0000,585,786,1182,1,
022306782,O,021001208,1,082410,000000000,CITIZENS & NORTHERN BANK,10 NICHOLS ST,WELLSBORO,PA,16901,0000,800,577,9397,1,
022306818,O,021001208,1,052303,000000000,BANK OF CASTILE,133 NORTH CENTER STREET,PERRY,NY,14530,0000,585,237,5690,1,
022306847,O,021001208,1,080417,000000000,BANK OF CATTARAUGUS,24 MAIN STREET,CATTARAUGUS,NY,14719,0000,716,257,3431,1,
022306960,O,021001208,1,041014,000000000,"COMMUNITY BANK, N.A",1 TALLMAN RD,CANTON,NY,13617,0000,315,379,4545,1,
022307600,O,021001208,1,030212,000000000,BANK OF HOLLAND,250 QUAKER ROAD,EAST AURORA,NY,14052,0000,716,537,2264,1,
022307820,O,021001208,1,091117,000000000,CATTARAUGUS COUNTY BANK,120 MAIN ST,LITTLE VALLEY,NY,14755,0000,716,938,8512,1,
022309226,O,021001208,1,040314,000000000,FIVE STAR BANK,220 LIBERTY STREET,WARSAW,NY,14569,0000,585,786,1182,1,
022309239,O,021001208,1,012813,000000000,CITIBANK - NEW YORK STATE,111 SYLVAN AVENUE,ENGLEWOOD CLIFFS,NJ,07632,0000,201,242,2207,1,
022309352,O,021001208,1,040314,000000000,FIVE STAR BANK,P.O. BOX 227,WARSAW,NY,14569,0000,585,786,1182,1,
022309611,O,021001208,1,052708,000000000,ALDEN STATE BK,13216 BROADWAY,ALDEN,NY,14004,0000,716,937,3381,1,
022309682,O,021001208,1,040314,000000000,FIVE STAR BANK,P.O. BOX 227,WARSAW,NY,14569,0000,585,786,1182,1,
022310121,O,021001208,1,041905,000000000,EVANS NATIONAL BANK,ONE GRIMSBY DRIVE,HAMBURG,NY,14075,0000,716,926,2000,1,
022310422,O,021001208,1,012813,000000000,CITIBANK-NEW YORK STATE,111 SYLVAN AVENUE,ENGLEWOOD CLIFFS,NJ,07632,0000,201,242,2207,1,
022311117,O,021001208,1,032614,000000000,"SAVANNAH BANK, N.A.",POST OFFICE BOX 278,SAVANNAH,NY,13146,0000,315,365,2896,1,
022313021,O,021001208,1,070816,000000000,GENESEE REGIONAL BANK,1850 S WINTON RD.,ROCHESTER,NY,14618,0000,585,360,1381,1,
022314020,O,021001208,2,050814,022310121,EVANS NATIONAL BANK,485 SUNSET DR,HAMBURG,NY,14075,0000,716,926,2000,1,
022314237,O,021001208,1,042914,000000000,GENESEE REGIONAL BANK,SUITE B,ROCHESTER,NY,14625,0000,585,360,1381,1,
022314334,O,021001208,1,080607,000000000,USNY BANK,389 HAMILTON STREET,GENEVA,NY,14456,0000,315,789,1500,1,
022383585,O,021001208,1,031710,000000000,GREATER CHAUTAUQUA FCU,51 EAST MAIN STREET,FALCONER,NY,14733,0000,716,665,3799,1,
022383598,O,021001208,1,092607,000000000,LOCAL #41 IBEW FEDERAL CREDIT UNION,3564 CALIFORNIA ROAD,ORCHARD PARK,NY,14127,0000,716,662,6133,1,
022383750,O,021001208,1,031110,000000000,GREATER CHAUTAUQUA FCU,51 EAST MAIN STREET,FALCONER,NY,14733,0000,716,665,3799,1,
022383815,O,021001208,1,061008,000000000,ALLEGANY COUNTY SCHOOLS FCU,P.O. BOX 300,FILLMORE,NY,14735,0000,585,567,4103,1,
022383844,O,021001208,1,050713,000000000,GREATER NIAGARA FCU,2901 MILITARY ROAD,NIAGARA FALLS,NY,14304,1299,716,297,5944,1,
022383983,O,021001208,1,080515,000000000,SENECA NATION OF INDIANS FCU,12837 ROUTE 438,IRVING,NY,14081,0000,716,532,4900,1,
026000110,O,021001208,1,111516,000000000,UNITED BANK FOR AFRICA PLC,ONE ROCKEFELLER PLAZA,NEW YORK,NY,10020,0000,646,282,3797,1,
026001122,O,021001208,1,032312,000000000,NORTHERN TRUST INT'L BANKING CORP.,3 SECOND STREET,JERSEY CITY,NJ,07311,3988,201,793,4922,1,
026001423,O,021001208,1,082415,000000000,CATHAY BANK,RS-14,ROSEMEAD,CA,91770,0000,626,582,7338,1,
026001465,O,021001208,1,040907,000000000,"EASTBANK, N.A.",183 CENTRE STREET,NEW YORK,NY,10013,0000,212,219,9000,1,
026001591,O,021001208,1,021011,000000000,STANDARD CHARTERED BANK,200 VESEY STREET,NEW YORK,NY,10285,0000,201,706,5223,1,
026001847,O,021001208,1,110900,000000000,BANCO BILBAO VIZCAYA ARGENTARIA SA,1345 AVENUE OF THE AMERICAS,NEW YORK,NY,10105,0000,212,728,1626,1,
026002532,O,021001208,1,031110,000000000,THE BANK OF NOVA SCOTIA,ONE LIBERTY PLAZA,NEW YORK,NY,10006,0000,212,225,5361,1,
026002574,O,021001208,1,052013,000000000,BARCLAYS BANK PLC,6TH FLOOR,NEW YORK,NY,10019,0000,212,320,7779,1,
